idx	date	temperature	humidity
76	2015-09-13 19:24:56	22.5486	50.7628
77	2015-09-13 19:39:56	22.4691	50.8275
78	2015-09-13 19:54:56	22.4588	50.8083
79	2015-09-13 20:09:56	22.4561	50.7931
80	2015-09-13 20:24:56	22.4515	50.7903
81	2015-09-13 20:39:56	22.4965	50.8837
82	2015-09-13 20:54:56	22.5217	50.9746
83	2015-09-13 21:09:56	22.4225	50.9897
84	2015-09-13 21:24:56	22.4834	51.0392
85	2015-09-13 21:39:56	22.5587	51.1127
86	2015-09-13 21:54:56	22.6573	51.0569
87	2015-09-13 22:09:56	22.7136	50.9709
88	2015-09-13 22:24:56	22.759	50.8951
89	2015-09-13 22:39:56	22.7023	50.9399
90	2015-09-13 22:54:56	22.6658	50.9631
91	2015-09-13 23:09:56	22.621	50.9549
92	2015-09-13 23:24:56	22.6397	50.9637
93	2015-09-13 23:39:56	22.6537	51.0634
94	2015-09-13 23:54:56	22.6622	51.1548
95	2015-09-14 00:09:56	22.5826	51.1188
96	2015-09-14 00:24:56	22.5184	51.0554
97	2015-09-14 00:39:56	22.5482	51.1139
98	2015-09-14 00:54:56	22.5392	51.1857
99	2015-09-14 01:09:56	22.5212	51.1152
100	2015-09-14 01:24:56	22.4934	51.1373
101	2015-09-14 01:39:56	22.4378	51.1747
102	2015-09-14 01:54:56	22.4032	51.1681
103	2015-09-14 02:09:56	22.3717	51.216
104	2015-09-14 02:24:56	22.3463	51.3124
105	2015-09-14 02:39:56	22.2472	51.3547
106	2015-09-14 02:54:56	22.1986	51.3608
107	2015-09-14 03:09:56	22.1213	51.4426
108	2015-09-14 03:24:56	22.0534	51.4978
109	2015-09-14 03:39:56	22.0846	51.4811
110	2015-09-14 03:54:56	22.1654	51.3894
111	2015-09-14 04:09:56	22.2582	51.3329
112	2015-09-14 04:24:56	22.1798	51.3512
113	2015-09-14 04:39:56	22.2235	51.2612
114	2015-09-14 04:54:56	22.1883	51.2888
115	2015-09-14 05:09:56	22.2424	51.2917
116	2015-09-14 05:24:56	22.3409	51.327
117	2015-09-14 05:39:56	22.4224	51.2439
118	2015-09-14 05:54:56	22.4273	51.2854
119	2015-09-14 06:09:56	22.4593	51.307
120	2015-09-14 06:24:56	22.4235	51.4018
121	2015-09-14 06:39:56	22.4006	51.3283
122	2015-09-14 06:54:56	22.3813	51.3219
123	2015-09-14 07:09:56	22.3692	51.2848
124	2015-09-14 07:24:56	22.3975	51.3652
125	2015-09-14 07:39:56	22.3332	51.3374
126	2015-09-14 07:54:56	22.4327	51.2731
127	2015-09-14 08:09:56	22.4203	51.3244
128	2015-09-14 08:24:56	22.4184	51.2918
129	2015-09-14 08:39:56	22.4934	51.234
130	2015-09-14 08:54:56	22.5469	51.2032
131	2015-09-14 09:09:56	22.5968	51.2934
132	2015-09-14 09:24:56	22.6266	51.3779
133	2015-09-14 09:39:56	22.6032	51.4704
134	2015-09-14 09:54:56	22.5458	51.4983
135	2015-09-14 10:09:56	22.6441	51.4802
136	2015-09-14 10:24:56	22.7315	51.5627
137	2015-09-14 10:39:56	22.7894	51.6513
138	2015-09-14 10:54:56	22.7895	51.6582
139	2015-09-14 11:09:56	22.8069	51.6576
140	2015-09-14 11:24:56	22.86	51.6607
141	2015-09-14 11:39:56	22.9234	51.599
142	2015-09-14 11:54:56	22.93	51.5682
143	2015-09-14 12:09:56	22.8529	51.6258
144	2015-09-14 12:24:56	22.9523	51.5491
145	2015-09-14 12:39:56	22.8631	51.5669
146	2015-09-14 12:54:56	22.9346	51.5532
147	2015-09-14 13:09:56	23.033	51.6152
148	2015-09-14 13:24:56	23.0458	51.6266
149	2015-09-14 13:39:56	23.009	51.5824
150	2015-09-14 13:54:56	22.9326	51.5774
151	2015-09-14 14:09:56	22.8846	51.6352
152	2015-09-14 14:24:56	22.8897	51.6894
153	2015-09-14 14:39:56	22.9724	51.7022
154	2015-09-14 14:54:56	22.8907	51.6377
155	2015-09-14 15:09:56	22.9201	51.6349
156	2015-09-14 15:24:56	22.8805	51.7115
157	2015-09-14 15:39:56	22.8734	51.7032
158	2015-09-14 15:54:56	22.7805	51.7535
159	2015-09-14 16:09:56	22.6862	51.849
160	2015-09-14 16:24:56	22.6872	51.7699
161	2015-09-14 16:39:56	22.7309	51.8668
162	2015-09-14 16:54:56	22.6577	51.9626
163	2015-09-14 17:09:56	22.6928	52.0173
164	2015-09-14 17:24:56	22.6334	51.9818
165	2015-09-14 17:39:56	22.5627	51.9125
166	2015-09-14 17:54:56	22.4778	51.9869
167	2015-09-14 18:09:56	22.4284	51.8991
168	2015-09-14 18:24:56	22.367	51.8027
169	2015-09-14 18:39:56	22.4069	51.8779
170	2015-09-14 18:54:56	22.4682	51.9367
171	2015-09-14 19:09:56	22.4747	51.8665
172	2015-09-14 19:24:56	22.5616	51.7861
173	2015-09-14 19:39:56	22.5068	51.871
174	2015-09-14 19:54:56	22.5626	51.9174
175	2015-09-14 20:09:56	22.6345	51.8175
176	2015-09-14 20:24:56	22.6985	51.7271
177	2015-09-14 20:39:56	22.7757	51.8133
178	2015-09-14 20:54:56	22.8648	51.8668
179	2015-09-14 21:09:56	22.8026	51.875
180	2015-09-14 21:24:56	22.7473	51.9047
181	2015-09-14 21:39:56	22.6621	51.8877
182	2015-09-14 21:54:56	22.6285	51.7907
183	2015-09-14 22:09:56	22.714	51.7181
184	2015-09-14 22:24:56	22.7863	51.7724
185	2015-09-14 22:39:56	22.8223	51.7246
186	2015-09-14 22:54:56	22.7868	51.6507
187	2015-09-14 23:09:56	22.8014	51.5973
188	2015-09-14 23:24:56	22.8008	51.6328
189	2015-09-14 23:39:56	22.7298	51.6065
190	2015-09-14 23:54:56	22.7481	51.5674
191	2015-09-15 00:09:56	22.6798	51.6156
192	2015-09-15 00:24:56	22.7506	51.6298
193	2015-09-15 00:39:56	22.7761	51.6126
194	2015-09-15 00:54:56	22.8283	51.5458
195	2015-09-15 01:09:56	22.8973	51.5567
196	2015-09-15 01:24:56	22.8096	51.6453
197	2015-09-15 01:39:56	22.722	51.6476
198	2015-09-15 01:54:56	22.7879	51.7354
199	2015-09-15 02:09:56	22.8259	51.6508
200	2015-09-15 02:24:56	22.863	51.6529
201	2015-09-15 02:39:56	22.7993	51.6172
202	2015-09-15 02:54:56	22.705	51.5681
203	2015-09-15 03:09:56	22.6295	51.6051
204	2015-09-15 03:24:56	22.5357	51.5461
205	2015-09-15 03:39:56	22.4515	51.4695
206	2015-09-15 03:54:56	22.4603	51.5432
207	2015-09-15 04:09:56	22.4213	51.4486
208	2015-09-15 04:24:56	22.5125	51.4294
209	2015-09-15 04:39:56	22.4257	51.5013
210	2015-09-15 04:54:56	22.4212	51.5615
211	2015-09-15 05:09:56	22.4254	51.5506
212	2015-09-15 05:24:56	22.4318	51.5916
213	2015-09-15 05:39:56	22.5194	51.574
214	2015-09-15 05:54:56	22.528	51.6106
215	2015-09-15 06:09:56	22.4772	51.709
216	2015-09-15 06:24:56	22.4512	51.8023
217	2015-09-15 06:39:56	22.3688	51.7668
218	2015-09-15 06:54:56	22.4385	51.7437
219	2015-09-15 07:09:56	22.4326	51.7688
220	2015-09-15 07:24:56	22.4374	51.7265
221	2015-09-15 07:39:56	22.4682	51.6918
222	2015-09-15 07:54:56	22.5408	51.7132
223	2015-09-15 08:09:56	22.5092	51.7872
224	2015-09-15 08:24:56	22.5286	51.7832
225	2015-09-15 08:39:56	22.5586	51.7467
226	2015-09-15 08:54:56	22.5485	51.6745
227	2015-09-15 09:09:56	22.5266	51.7697
228	2015-09-15 09:24:56	22.5379	51.8098
229	2015-09-15 09:39:56	22.4894	51.8058
230	2015-09-15 09:54:56	22.5187	51.8125
231	2015-09-15 10:09:56	22.48	51.8483
232	2015-09-15 10:24:56	22.5387	51.8714
233	2015-09-15 10:39:56	22.5063	51.9273
234	2015-09-15 10:54:56	22.5891	51.9025
235	2015-09-15 11:09:56	22.6726	51.9671
236	2015-09-15 11:24:56	22.7524	51.8998
237	2015-09-15 11:39:56	22.7168	51.8619
238	2015-09-15 11:54:56	22.672	51.8767
239	2015-09-15 12:09:56	22.6814	51.845
240	2015-09-15 12:24:56	22.6462	51.7823
241	2015-09-15 12:39:56	22.6907	51.6879
242	2015-09-15 12:54:56	22.6657	51.6273
243	2015-09-15 13:09:56	22.7111	51.5913
244	2015-09-15 13:24:56	22.7542	51.4943
245	2015-09-15 13:39:56	22.7745	51.5176
246	2015-09-15 13:54:56	22.7826	51.4263
247	2015-09-15 14:09:56	22.6897	51.3718
248	2015-09-15 14:24:56	22.7135	51.3435
249	2015-09-15 14:39:56	22.7547	51.4371
250	2015-09-15 14:54:56	22.7121	51.393
251	2015-09-15 15:09:56	22.6472	51.4285
252	2015-09-15 15:24:56	22.5585	51.5249
253	2015-09-15 15:39:56	22.528	51.4966
254	2015-09-15 15:54:56	22.5092	51.4277
255	2015-09-15 16:09:56	22.4407	51.4888
256	2015-09-15 16:24:56	22.4145	51.5423
257	2015-09-15 16:39:56	22.3267	51.6311
258	2015-09-15 16:54:56	22.2375	51.6004
259	2015-09-15 17:09:56	22.2499	51.5852
260	2015-09-15 17:24:56	22.2969	51.5489
261	2015-09-15 17:39:56	22.3159	51.4811
262	2015-09-15 17:54:56	22.3763	51.5039
263	2015-09-15 18:09:56	22.3787	51.5826
264	2015-09-15 18:24:56	22.2899	51.5003
265	2015-09-15 18:39:56	22.2768	51.4205
266	2015-09-15 18:54:56	22.2662	51.5067
267	2015-09-15 19:09:56	22.1891	51.6028
268	2015-09-15 19:24:56	22.2884	51.5739
269	2015-09-15 19:39:56	22.2168	51.6564
270	2015-09-15 19:54:56	22.2352	51.6335
271	2015-09-15 20:09:56	22.2113	51.7089
272	2015-09-15 20:24:56	22.1459	51.686
273	2015-09-15 20:39:56	22.1043	51.6259
274	2015-09-15 20:54:56	22.0568	51.5948
275	2015-09-15 21:09:56	21.9645	51.6034
276	2015-09-15 21:24:56	21.8982	51.5626
277	2015-09-15 21:39:56	21.869	51.5219
278	2015-09-15 21:54:56	21.9537	51.4564
279	2015-09-15 22:09:56	21.9611	51.4342
280	2015-09-15 22:24:56	21.9166	51.3815
281	2015-09-15 22:39:56	21.9066	51.471
282	2015-09-15 22:54:56	21.9379	51.5661
283	2015-09-15 23:09:56	21.9403	51.5155
284	2015-09-15 23:24:56	21.9945	51.6049
285	2015-09-15 23:39:56	21.9223	51.6748
286	2015-09-15 23:54:56	21.868	51.6489
287	2015-09-16 00:09:56	21.9383	51.6579
288	2015-09-16 00:24:56	22.0014	51.5883
289	2015-09-16 00:39:56	22.0019	51.5996
290	2015-09-16 00:54:56	22.0812	51.5054
291	2015-09-16 01:09:56	22.0354	51.4483
292	2015-09-16 01:24:56	21.9806	51.4489
293	2015-09-16 01:39:56	22.0637	51.5229
294	2015-09-16 01:54:56	22.0398	51.4789
295	2015-09-16 02:09:56	22.0225	51.5619
296	2015-09-16 02:24:56	21.9863	51.5246
297	2015-09-16 02:39:56	21.9505	51.4333
298	2015-09-16 02:54:56	22.0231	51.5306
299	2015-09-16 03:09:56	22.0478	51.5459
300	2015-09-16 03:24:56	22.0512	51.5824
301	2015-09-16 03:39:56	22.0971	51.5311
302	2015-09-16 03:54:56	22.1753	51.5064
303	2015-09-16 04:09:56	22.1747	51.5549
304	2015-09-16 04:24:56	22.2348	51.4802
305	2015-09-16 04:39:56	22.2429	51.5217
306	2015-09-16 04:54:56	22.3352	51.5514
307	2015-09-16 05:09:56	22.4194	51.5679
308	2015-09-16 05:24:56	22.4559	51.6594
309	2015-09-16 05:39:56	22.4387	51.7352
310	2015-09-16 05:54:56	22.3795	51.7985
311	2015-09-16 06:09:56	22.4162	51.8219
312	2015-09-16 06:24:56	22.4796	51.8323
313	2015-09-16 06:39:56	22.5266	51.849
314	2015-09-16 06:54:56	22.5191	51.945
315	2015-09-16 07:09:56	22.4523	52.0004
316	2015-09-16 07:24:56	22.5229	51.9311
317	2015-09-16 07:39:56	22.4264	52.0007
318	2015-09-16 07:54:56	22.4888	52.0043
319	2015-09-16 08:09:56	22.534	52.0727
320	2015-09-16 08:24:56	22.4657	52.08
321	2015-09-16 08:39:56	22.5241	52.0393
322	2015-09-16 08:54:56	22.595	52.1232
323	2015-09-16 09:09:56	22.5515	52.1246
324	2015-09-16 09:24:56	22.4556	52.0416
325	2015-09-16 09:39:56	22.4975	52.0009
326	2015-09-16 09:54:56	22.5499	52.0445
327	2015-09-16 10:09:56	22.612	51.9941
328	2015-09-16 10:24:56	22.7067	51.9182
329	2015-09-16 10:39:56	22.7127	51.9828
330	2015-09-16 10:54:56	22.7908	52.0546
331	2015-09-16 11:09:56	22.8054	52.1233
332	2015-09-16 11:24:56	22.8576	52.0551
333	2015-09-16 11:39:56	22.819	52.0453
334	2015-09-16 11:54:56	22.9189	51.9778
335	2015-09-16 12:09:56	22.9395	52.0423
336	2015-09-16 12:24:56	22.8846	51.954
337	2015-09-16 12:39:56	22.8443	52.0157
338	2015-09-16 12:54:56	22.7854	51.9658
339	2015-09-16 13:09:56	22.8433	51.8919
340	2015-09-16 13:24:56	22.8377	51.8293
341	2015-09-16 13:39:56	22.861	51.8855
342	2015-09-16 13:54:56	22.8315	51.789
343	2015-09-16 14:09:56	22.812	51.8525
344	2015-09-16 14:24:56	22.7757	51.8729
345	2015-09-16 14:39:56	22.7085	51.8923
346	2015-09-16 14:54:56	22.6987	51.8412
347	2015-09-16 15:09:56	22.7657	51.8841
348	2015-09-16 15:24:56	22.7717	51.9729
349	2015-09-16 15:39:56	22.8635	51.8951
350	2015-09-16 15:54:56	22.7637	51.893
351	2015-09-16 16:09:56	22.7693	51.8668
352	2015-09-16 16:24:56	22.6885	51.9379
353	2015-09-16 16:39:56	22.6045	51.8625
354	2015-09-16 16:54:56	22.5411	51.9103
355	2015-09-16 17:09:56	22.57	51.9051
356	2015-09-16 17:24:56	22.6343	51.9774
357	2015-09-16 17:39:56	22.5407	52.0175
358	2015-09-16 17:54:56	22.5702	51.9516
359	2015-09-16 18:09:56	22.5147	51.9006
360	2015-09-16 18:24:56	22.5622	51.9746
361	2015-09-16 18:39:56	22.6471	51.9398
362	2015-09-16 18:54:56	22.5646	52.0361
363	2015-09-16 19:09:56	22.4914	52.006
364	2015-09-16 19:24:56	22.5514	51.9312
365	2015-09-16 19:39:56	22.572	51.945
366	2015-09-16 19:54:56	22.663	51.8765
367	2015-09-16 20:09:56	22.6265	51.8595
368	2015-09-16 20:24:56	22.7224	51.7961
369	2015-09-16 20:39:56	22.8043	51.7598
370	2015-09-16 20:54:56	22.7571	51.8059
371	2015-09-16 21:09:56	22.8043	51.7181
372	2015-09-16 21:24:56	22.7114	51.6652
373	2015-09-16 21:39:56	22.788	51.6963
374	2015-09-16 21:54:56	22.7568	51.6119
375	2015-09-16 22:09:56	22.7354	51.6161
376	2015-09-16 22:24:56	22.6769	51.5999
377	2015-09-16 22:39:56	22.6233	51.5799
378	2015-09-16 22:54:56	22.7039	51.6477
379	2015-09-16 23:09:56	22.6566	51.64
380	2015-09-16 23:24:56	22.5828	51.5805
381	2015-09-16 23:39:56	22.6792	51.6122
382	2015-09-16 23:54:56	22.6738	51.645
383	2015-09-17 00:09:56	22.5771	51.5642
384	2015-09-17 00:24:56	22.5264	51.4841
385	2015-09-17 00:39:56	22.5457	51.5038
386	2015-09-17 00:54:56	22.6402	51.4234
387	2015-09-17 01:09:56	22.7319	51.3488
388	2015-09-17 01:24:56	22.6445	51.3089
389	2015-09-17 01:39:56	22.5465	51.3679
390	2015-09-17 01:54:56	22.5063	51.4143
391	2015-09-17 02:09:56	22.5617	51.4377
392	2015-09-17 02:24:56	22.5087	51.3909
393	2015-09-17 02:39:56	22.6036	51.3462
394	2015-09-17 02:54:56	22.5686	51.4151
395	2015-09-17 03:09:56	22.4874	51.4157
396	2015-09-17 03:24:56	22.5728	51.4985
397	2015-09-17 03:39:56	22.6127	51.411
398	2015-09-17 03:54:56	22.696	51.4772
399	2015-09-17 04:09:56	22.6658	51.4189
400	2015-09-17 04:24:56	22.723	51.3797
401	2015-09-17 04:39:56	22.7136	51.4632
402	2015-09-17 04:54:56	22.7703	51.3802
403	2015-09-17 05:09:56	22.8647	51.3071
404	2015-09-17 05:24:56	22.9123	51.2662
405	2015-09-17 05:39:56	22.8689	51.202
406	2015-09-17 05:54:56	22.8431	51.1536
407	2015-09-17 06:09:56	22.756	51.2527
408	2015-09-17 06:24:56	22.8211	51.153
409	2015-09-17 06:39:56	22.783	51.1141
410	2015-09-17 06:54:56	22.8482	51.0202
411	2015-09-17 07:09:56	22.9478	51.0327
412	2015-09-17 07:24:56	22.9976	51.1049
413	2015-09-17 07:39:56	23.0452	51.0383
414	2015-09-17 07:54:56	23.0286	51.0043
415	2015-09-17 08:09:56	23.0497	51.0186
416	2015-09-17 08:24:56	23.0807	51.0383
417	2015-09-17 08:39:56	22.9947	50.9708
418	2015-09-17 08:54:56	22.9644	51.0097
419	2015-09-17 09:09:56	23.0627	51.0099
420	2015-09-17 09:24:56	23.0016	51.0671
421	2015-09-17 09:39:56	23.0147	51.0342
422	2015-09-17 09:54:56	23.0289	51.1155
423	2015-09-17 10:09:56	23.0345	51.029
424	2015-09-17 10:24:56	23.0614	51.0669
425	2015-09-17 10:39:56	23.0812	51.0193
426	2015-09-17 10:54:56	23.1702	50.9248
427	2015-09-17 11:09:56	23.1767	50.8505
428	2015-09-17 11:24:56	23.2257	50.9029
429	2015-09-17 11:39:56	23.1582	50.8345
430	2015-09-17 11:54:56	23.2073	50.7502
431	2015-09-17 12:09:56	23.1777	50.8233
432	2015-09-17 12:24:56	23.1514	50.7818
433	2015-09-17 12:39:56	23.1888	50.7387
434	2015-09-17 12:54:56	23.2486	50.827
435	2015-09-17 13:09:56	23.233	50.8922
436	2015-09-17 13:24:56	23.213	50.9482
437	2015-09-17 13:39:56	23.1797	50.9024
438	2015-09-17 13:54:56	23.1842	50.9004
439	2015-09-17 14:09:56	23.1366	50.9134
440	2015-09-17 14:24:56	23.0922	50.8186
441	2015-09-17 14:39:56	23.1773	50.891
442	2015-09-17 14:54:56	23.2077	50.8005
443	2015-09-17 15:09:56	23.2953	50.8366
444	2015-09-17 15:24:56	23.3303	50.8257
445	2015-09-17 15:39:56	23.3707	50.8727
446	2015-09-17 15:54:56	23.2757	50.7847
447	2015-09-17 16:09:56	23.3557	50.8787
448	2015-09-17 16:24:56	23.3497	50.9727
449	2015-09-17 16:39:56	23.2763	51.0636
450	2015-09-17 16:54:56	23.3246	51.1584
451	2015-09-17 17:09:56	23.297	51.1664
452	2015-09-17 17:24:56	23.3378	51.1029
453	2015-09-17 17:39:56	23.3504	51.184
454	2015-09-17 17:54:56	23.4232	51.2236
455	2015-09-17 18:09:56	23.4181	51.2557
456	2015-09-17 18:24:56	23.3429	51.1868
457	2015-09-17 18:39:56	23.3887	51.2069
458	2015-09-17 18:54:56	23.4159	51.2388
459	2015-09-17 19:09:56	23.3529	51.1736
460	2015-09-17 19:24:56	23.4143	51.0753
461	2015-09-17 19:39:56	23.3198	51.0084
462	2015-09-17 19:54:56	23.2879	51.0573
463	2015-09-17 20:09:56	23.3739	51.0151
464	2015-09-17 20:24:56	23.3975	50.9189
465	2015-09-17 20:39:56	23.3353	50.8829
466	2015-09-17 20:54:56	23.2666	50.849
467	2015-09-17 21:09:56	23.3	50.8778
468	2015-09-17 21:24:56	23.336	50.9706
469	2015-09-17 21:39:56	23.3345	50.9334
470	2015-09-17 21:54:56	23.3812	50.9699
471	2015-09-17 22:09:56	23.4806	50.9817
472	2015-09-17 22:24:56	23.5649	50.9226
473	2015-09-17 22:39:56	23.5626	51.0204
474	2015-09-17 22:54:56	23.5026	50.9462
475	2015-09-17 23:09:56	23.587	50.9929
476	2015-09-17 23:24:56	23.6336	50.9082
477	2015-09-17 23:39:56	23.5542	50.8628
478	2015-09-17 23:54:56	23.4576	50.8947
479	2015-09-18 00:09:56	23.5232	50.9286
480	2015-09-18 00:24:56	23.4442	50.969
481	2015-09-18 00:39:56	23.5389	50.9294
482	2015-09-18 00:54:56	23.5846	50.8802
483	2015-09-18 01:09:56	23.6518	50.8641
484	2015-09-18 01:24:56	23.7061	50.9522
485	2015-09-18 01:39:56	23.7515	50.9034
486	2015-09-18 01:54:56	23.655	50.9514
487	2015-09-18 02:09:56	23.6328	51.0502
488	2015-09-18 02:24:56	23.6876	51.0743
489	2015-09-18 02:39:56	23.6696	51.1735
490	2015-09-18 02:54:56	23.7293	51.0866
491	2015-09-18 03:09:56	23.6726	51.0071
492	2015-09-18 03:24:56	23.6587	50.9506
493	2015-09-18 03:39:56	23.6364	50.8871
494	2015-09-18 03:54:56	23.6952	50.8572
495	2015-09-18 04:09:56	23.7661	50.7735
496	2015-09-18 04:24:56	23.6797	50.7594
497	2015-09-18 04:39:56	23.6272	50.838
498	2015-09-18 04:54:56	23.6992	50.881
499	2015-09-18 05:09:56	23.7623	50.8566
500	2015-09-18 05:24:56	23.8387	50.8842
501	2015-09-18 05:39:56	23.8637	50.9774
502	2015-09-18 05:54:56	23.7898	50.8927
503	2015-09-18 06:09:56	23.8337	50.8484
504	2015-09-18 06:24:56	23.749	50.7658
505	2015-09-18 06:39:56	23.7556	50.8231
506	2015-09-18 06:54:56	23.6975	50.8014
507	2015-09-18 07:09:56	23.6942	50.8393
508	2015-09-18 07:24:56	23.6578	50.8356
509	2015-09-18 07:39:56	23.7252	50.7618
510	2015-09-18 07:54:56	23.7795	50.6711
511	2015-09-18 08:09:56	23.7873	50.6823
512	2015-09-18 08:24:56	23.8649	50.6502
513	2015-09-18 08:39:56	23.8236	50.6228
514	2015-09-18 08:54:56	23.732	50.5854
515	2015-09-18 09:09:56	23.7202	50.6621
516	2015-09-18 09:24:56	23.6566	50.5989
517	2015-09-18 09:39:56	23.6318	50.6062
518	2015-09-18 09:54:56	23.638	50.5759
519	2015-09-18 10:09:56	23.6439	50.5216
520	2015-09-18 10:24:56	23.6595	50.4972
521	2015-09-18 10:39:56	23.7176	50.4213
522	2015-09-18 10:54:56	23.7711	50.4646
523	2015-09-18 11:09:56	23.7055	50.5347
524	2015-09-18 11:24:56	23.7597	50.5461
525	2015-09-18 11:39:56	23.8207	50.474
526	2015-09-18 11:54:56	23.7591	50.4502
527	2015-09-18 12:09:56	23.7373	50.4724
528	2015-09-18 12:24:56	23.8355	50.4181
529	2015-09-18 12:39:56	23.7779	50.348
530	2015-09-18 12:54:56	23.8503	50.3915
531	2015-09-18 13:09:56	23.9236	50.303
532	2015-09-18 13:24:56	23.8348	50.3646
533	2015-09-18 13:39:56	23.9224	50.3693
534	2015-09-18 13:54:56	23.9538	50.3471
535	2015-09-18 14:09:56	23.9997	50.3022
536	2015-09-18 14:24:56	24.0182	50.3357
537	2015-09-18 14:39:56	24.0482	50.3264
538	2015-09-18 14:54:56	24.053	50.3409
539	2015-09-18 15:09:56	24.0838	50.4055
540	2015-09-18 15:24:56	23.9874	50.4801
541	2015-09-18 15:39:56	24.0174	50.5615
542	2015-09-18 15:54:56	23.9451	50.6411
543	2015-09-18 16:09:56	23.9772	50.619
544	2015-09-18 16:24:56	23.8869	50.5942
545	2015-09-18 16:39:56	23.816	50.5029
546	2015-09-18 16:54:56	23.8477	50.4281
547	2015-09-18 17:09:56	23.829	50.3912
548	2015-09-18 17:24:56	23.8373	50.4005
549	2015-09-18 17:39:56	23.9062	50.411
550	2015-09-18 17:54:56	23.9366	50.3164
551	2015-09-18 18:09:56	24.0124	50.3548
552	2015-09-18 18:24:56	23.9529	50.3363
553	2015-09-18 18:39:56	23.941	50.246
554	2015-09-18 18:54:56	23.9562	50.2015
555	2015-09-18 19:09:56	23.9638	50.2036
556	2015-09-18 19:24:56	23.8698	50.269
557	2015-09-18 19:39:56	23.8691	50.2111
558	2015-09-18 19:54:56	23.9539	50.1917
559	2015-09-18 20:09:56	23.8771	50.1562
560	2015-09-18 20:24:56	23.7774	50.0903
561	2015-09-18 20:39:56	23.731	49.9992
562	2015-09-18 20:54:56	23.8008	50.0042
563	2015-09-18 21:09:56	23.7042	50.0047
